Country Name,Indicator Name,Year,Death Rate
Mauritius,"Death rate, crude (per 1,000 people)",1961,9.8
Malawi,"Death rate, crude (per 1,000 people)",1961,29.729
Malaysia,"Death rate, crude (per 1,000 people)",1961,10.621
North America,"Death rate, crude (per 1,000 people)",1961,9.155251978
Namibia,"Death rate, crude (per 1,000 people)",1961,17.782
New Caledonia,"Death rate, crude (per 1,000 people)",1961,9.3
Niger,"Death rate, crude (per 1,000 people)",1961,27.444
Nigeria,"Death rate, crude (per 1,000 people)",1961,25.999
Nicaragua,"Death rate, crude (per 1,000 people)",1961,18.161
Netherlands,"Death rate, crude (per 1,000 people)",1961,7.6
Norway,"Death rate, crude (per 1,000 people)",1961,9.2
Nepal,"Death rate, crude (per 1,000 people)",1961,24.627
Nauru,"Death rate, crude (per 1,000 people)",1961,10.618
New Zealand,"Death rate, crude (per 1,000 people)",1961,8.98
OECD members,"Death rate, crude (per 1,000 people)",1961,10.04531897
Oman,"Death rate, crude (per 1,000 people)",1961,29.199
Other small states,"Death rate, crude (per 1,000 people)",1961,14.57339461
Pakistan,"Death rate, crude (per 1,000 people)",1961,20.184
Panama,"Death rate, crude (per 1,000 people)",1961,9.576
Peru,"Death rate, crude (per 1,000 people)",1961,16.782
Philippines,"Death rate, crude (per 1,000 people)",1961,10.105
Palau,"Death rate, crude (per 1,000 people)",1961,
Papua New Guinea,"Death rate, crude (per 1,000 people)",1961,16.431
Poland,"Death rate, crude (per 1,000 people)",1961,7.6
Pre-demographic dividend,"Death rate, crude (per 1,000 people)",1961,24.39555539
Puerto Rico,"Death rate, crude (per 1,000 people)",1961,6.8
"Korea, Dem. People's Rep.","Death rate, crude (per 1,000 people)",1961,11.649
Portugal,"Death rate, crude (per 1,000 people)",1961,11.2
Paraguay,"Death rate, crude (per 1,000 people)",1961,10.051
West Bank and Gaza,"Death rate, crude (per 1,000 people)",1961,
Pacific island small states,"Death rate, crude (per 1,000 people)",1961,12.53580471
Post-demographic dividend,"Death rate, crude (per 1,000 people)",1961,9.487940213
French Polynesia,"Death rate, crude (per 1,000 people)",1961,9.431
Qatar,"Death rate, crude (per 1,000 people)",1961,10.777
Romania,"Death rate, crude (per 1,000 people)",1961,8.7
Russian Federation,"Death rate, crude (per 1,000 people)",1961,7.59
Rwanda,"Death rate, crude (per 1,000 people)",1961,18.693
South Asia,"Death rate, crude (per 1,000 people)",1961,19.72222526
Saudi Arabia,"Death rate, crude (per 1,000 people)",1961,20.492
Sudan,"Death rate, crude (per 1,000 people)",1961,17.767
Senegal,"Death rate, crude (per 1,000 people)",1961,24.863
Singapore,"Death rate, crude (per 1,000 people)",1961,5.9
Solomon Islands,"Death rate, crude (per 1,000 people)",1961,16.722
Sierra Leone,"Death rate, crude (per 1,000 people)",1961,30.298
El Salvador,"Death rate, crude (per 1,000 people)",1961,17.45
San Marino,"Death rate, crude (per 1,000 people)",1961,
Somalia,"Death rate, crude (per 1,000 people)",1961,21.018
Serbia,"Death rate, crude (per 1,000 people)",1961,8.782
Sub-Saharan Africa (excluding high income),"Death rate, crude (per 1,000 people)",1961,22.98402094
South Sudan,"Death rate, crude (per 1,000 people)",1961,35.935
Sub-Saharan Africa,"Death rate, crude (per 1,000 people)",1961,22.98402094
Small states,"Death rate, crude (per 1,000 people)",1961,13.5996307
Sao Tome and Principe,"Death rate, crude (per 1,000 people)",1961,21.079
Suriname,"Death rate, crude (per 1,000 people)",1961,11.659
Slovak Republic,"Death rate, crude (per 1,000 people)",1961,7.5
Slovenia,"Death rate, crude (per 1,000 people)",1961,8.8
Sweden,"Death rate, crude (per 1,000 people)",1961,9.8
Eswatini,"Death rate, crude (per 1,000 people)",1961,18.564
Sint Maarten (Dutch part),"Death rate, crude (per 1,000 people)",1961,10.844
Seychelles,"Death rate, crude (per 1,000 people)",1961,
Syrian Arab Republic,"Death rate, crude (per 1,000 people)",1961,15.485
Turks and Caicos Islands,"Death rate, crude (per 1,000 people)",1961,14.795
Chad,"Death rate, crude (per 1,000 people)",1961,26.049
East Asia & Pacific (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",1961,14.51547903
Europe & Central Asia (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",1961,9.371343951
Togo,"Death rate, crude (per 1,000 people)",1961,22.209
Thailand,"Death rate, crude (per 1,000 people)",1961,13.929
Tajikistan,"Death rate, crude (per 1,000 people)",1961,16.341
Turkmenistan,"Death rate, crude (per 1,000 people)",1961,16.619
Latin America & the Caribbean (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",1961,13.14071651
Timor-Leste,"Death rate, crude (per 1,000 people)",1961,30.225
Middle East & North Africa (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",1961,21.21702248
Tonga,"Death rate, crude (per 1,000 people)",1961,10.426
South Asia (IDA & IBRD),"Death rate, crude (per 1,000 people)",1961,19.72222526
Sub-Saharan Africa (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",1961,22.98402094
Trinidad and Tobago,"Death rate, crude (per 1,000 people)",1961,8.105
Tunisia,"Death rate, crude (per 1,000 people)",1961,21.238
Turkiye,"Death rate, crude (per 1,000 people)",1961,17.023
Tuvalu,"Death rate, crude (per 1,000 people)",1961,18.29
Tanzania,"Death rate, crude (per 1,000 people)",1961,20.894
Uganda,"Death rate, crude (per 1,000 people)",1961,18.687
Ukraine,"Death rate, crude (per 1,000 people)",1961,7.602
Upper middle income,"Death rate, crude (per 1,000 people)",1961,14.20892581
Uruguay,"Death rate, crude (per 1,000 people)",1961,9.686
United States,"Death rate, crude (per 1,000 people)",1961,9.3
Uzbekistan,"Death rate, crude (per 1,000 people)",1961,14.727
St. Vincent and the Grenadines,"Death rate, crude (per 1,000 people)",1961,13.408
"Venezuela, RB","Death rate, crude (per 1,000 people)",1961,9.501
British Virgin Islands,"Death rate, crude (per 1,000 people)",1961,11.778
Virgin Islands (U.S.),"Death rate, crude (per 1,000 people)",1961,9.68
Viet Nam,"Death rate, crude (per 1,000 people)",1961,10.9
Vanuatu,"Death rate, crude (per 1,000 people)",1961,16.138
World,"Death rate, crude (per 1,000 people)",1961,14.58329394
Samoa,"Death rate, crude (per 1,000 people)",1961,12.307
Kosovo,"Death rate, crude (per 1,000 people)",1961,10.362
"Yemen, Rep.","Death rate, crude (per 1,000 people)",1961,32.711
South Africa,"Death rate, crude (per 1,000 people)",1961,13.81
Zambia,"Death rate, crude (per 1,000 people)",1961,17.019
Zimbabwe,"Death rate, crude (per 1,000 people)",1961,13.919
Aruba,"Death rate, crude (per 1,000 people)",1962,6.394
Africa Eastern and Southern,"Death rate, crude (per 1,000 people)",1962,20.39311821
Afghanistan,"Death rate, crude (per 1,000 people)",1962,30.845
Africa Western and Central,"Death rate, crude (per 1,000 people)",1962,25.64397716
Angola,"Death rate, crude (per 1,000 people)",1962,27.211
Albania,"Death rate, crude (per 1,000 people)",1962,14.871
Andorra,"Death rate, crude (per 1,000 people)",1962,
Arab World,"Death rate, crude (per 1,000 people)",1962,20.33285131
United Arab Emirates,"Death rate, crude (per 1,000 people)",1962,14.29
Argentina,"Death rate, crude (per 1,000 people)",1962,8.924
Armenia,"Death rate, crude (per 1,000 people)",1962,11.213
American Samoa,"Death rate, crude (per 1,000 people)",1962,
Antigua and Barbuda,"Death rate, crude (per 1,000 people)",1962,8.788
Australia,"Death rate, crude (per 1,000 people)",1962,8.7
Austria,"Death rate, crude (per 1,000 people)",1962,12.7
Azerbaijan,"Death rate, crude (per 1,000 people)",1962,14.026
Burundi,"Death rate, crude (per 1,000 people)",1962,21.2
Belgium,"Death rate, crude (per 1,000 people)",1962,12.2
Benin,"Death rate, crude (per 1,000 people)",1962,27.765
Burkina Faso,"Death rate, crude (per 1,000 people)",1962,26.658
Bangladesh,"Death rate, crude (per 1,000 people)",1962,19.732
Bulgaria,"Death rate, crude (per 1,000 people)",1962,8.7
Bahrain,"Death rate, crude (per 1,000 people)",1962,13.44
"Bahamas, The","Death rate, crude (per 1,000 people)",1962,7.855
Bosnia and Herzegovina,"Death rate, crude (per 1,000 people)",1962,8.758
Belarus,"Death rate, crude (per 1,000 people)",1962,7.811
Belize,"Death rate, crude (per 1,000 people)",1962,11.823
Bermuda,"Death rate, crude (per 1,000 people)",1962,7.4
Bolivia,"Death rate, crude (per 1,000 people)",1962,22.241
Brazil,"Death rate, crude (per 1,000 people)",1962,13.301
Barbados,"Death rate, crude (per 1,000 people)",1962,8.927
Brunei Darussalam,"Death rate, crude (per 1,000 people)",1962,10.449
Bhutan,"Death rate, crude (per 1,000 people)",1962,28.86
Botswana,"Death rate, crude (per 1,000 people)",1962,15.839
Central African Republic,"Death rate, crude (per 1,000 people)",1962,24.396
Canada,"Death rate, crude (per 1,000 people)",1962,7.7
Central Europe and the Baltics,"Death rate, crude (per 1,000 people)",1962,9.11482855
Switzerland,"Death rate, crude (per 1,000 people)",1962,9.9
Channel Islands,"Death rate, crude (per 1,000 people)",1962,11.89780825
Chile,"Death rate, crude (per 1,000 people)",1962,10.577
China,"Death rate, crude (per 1,000 people)",1962,10.02
Cote d'Ivoire,"Death rate, crude (per 1,000 people)",1962,25.73
Cameroon,"Death rate, crude (per 1,000 people)",1962,22.284
"Congo, Dem. Rep.","Death rate, crude (per 1,000 people)",1962,23.547
"Congo, Rep.","Death rate, crude (per 1,000 people)",1962,16.528
Colombia,"Death rate, crude (per 1,000 people)",1962,11.096
Comoros,"Death rate, crude (per 1,000 people)",1962,24.278
Cabo Verde,"Death rate, crude (per 1,000 people)",1962,17.338
Costa Rica,"Death rate, crude (per 1,000 people)",1962,9.716
Caribbean small states,"Death rate, crude (per 1,000 people)",1962,10.50236539
Cuba,"Death rate, crude (per 1,000 people)",1962,8.381
Curacao,"Death rate, crude (per 1,000 people)",1962,7.763
Cayman Islands,"Death rate, crude (per 1,000 people)",1962,
Cyprus,"Death rate, crude (per 1,000 people)",1962,9.425
Czechia,"Death rate, crude (per 1,000 people)",1962,10.8
Germany,"Death rate, crude (per 1,000 people)",1962,11.9
Djibouti,"Death rate, crude (per 1,000 people)",1962,19.78
Dominica,"Death rate, crude (per 1,000 people)",1962,11.68
Denmark,"Death rate, crude (per 1,000 people)",1962,9.8
Dominican Republic,"Death rate, crude (per 1,000 people)",1962,15.766
Algeria,"Death rate, crude (per 1,000 people)",1962,25.046
East Asia & Pacific (excluding high income),"Death rate, crude (per 1,000 people)",1962,11.29373003
Early-demographic dividend,"Death rate, crude (per 1,000 people)",1962,18.20604001
East Asia & Pacific,"Death rate, crude (per 1,000 people)",1962,10.85699546
Europe & Central Asia (excluding high income),"Death rate, crude (per 1,000 people)",1962,11.52085225
Europe & Central Asia,"Death rate, crude (per 1,000 people)",1962,10.17539117
Ecuador,"Death rate, crude (per 1,000 people)",1962,14.596
"Egypt, Arab Rep.","Death rate, crude (per 1,000 people)",1962,20.024
Euro area,"Death rate, crude (per 1,000 people)",1962,10.56876758
Eritrea,"Death rate, crude (per 1,000 people)",1962,24.93
Spain,"Death rate, crude (per 1,000 people)",1962,8.7
Estonia,"Death rate, crude (per 1,000 people)",1962,10.9
Ethiopia,"Death rate, crude (per 1,000 people)",1962,22.573
European Union,"Death rate, crude (per 1,000 people)",1962,10.22927915
Fragile and conflict affected situations,"Death rate, crude (per 1,000 people)",1962,20.17983228
Finland,"Death rate, crude (per 1,000 people)",1962,9.5
Fiji,"Death rate, crude (per 1,000 people)",1962,9.577
France,"Death rate, crude (per 1,000 people)",1962,11.2
Faroe Islands,"Death rate, crude (per 1,000 people)",1962,
"Micronesia, Fed. Sts.","Death rate, crude (per 1,000 people)",1962,11.505
Gabon,"Death rate, crude (per 1,000 people)",1962,20.014
United Kingdom,"Death rate, crude (per 1,000 people)",1962,11.9
Georgia,"Death rate, crude (per 1,000 people)",1962,12.09
Ghana,"Death rate, crude (per 1,000 people)",1962,18.747
Gibraltar,"Death rate, crude (per 1,000 people)",1962,8.676
Guinea,"Death rate, crude (per 1,000 people)",1962,27.936
"Gambia, The","Death rate, crude (per 1,000 people)",1962,28.097
Guinea-Bissau,"Death rate, crude (per 1,000 people)",1962,26.707
Equatorial Guinea,"Death rate, crude (per 1,000 people)",1962,23.088
Greece,"Death rate, crude (per 1,000 people)",1962,7.9
Grenada,"Death rate, crude (per 1,000 people)",1962,10.006
Greenland,"Death rate, crude (per 1,000 people)",1962,
Guatemala,"Death rate, crude (per 1,000 people)",1962,17.94
Guam,"Death rate, crude (per 1,000 people)",1962,6.278
Guyana,"Death rate, crude (per 1,000 people)",1962,10.298
High income,"Death rate, crude (per 1,000 people)",1962,9.519093043
"Hong Kong SAR, China","Death rate, crude (per 1,000 people)",1962,6.3
Honduras,"Death rate, crude (per 1,000 people)",1962,17.185
Heavily indebted poor countries (HIPC),"Death rate, crude (per 1,000 people)",1962,23.08666407
Croatia,"Death rate, crude (per 1,000 people)",1962,10.0
Haiti,"Death rate, crude (per 1,000 people)",1962,20.552
Hungary,"Death rate, crude (per 1,000 people)",1962,10.8
IBRD only,"Death rate, crude (per 1,000 people)",1962,13.36760863
IDA & IBRD total,"Death rate, crude (per 1,000 people)",1962,14.79934045
IDA total,"Death rate, crude (per 1,000 people)",1962,21.57591609
IDA blend,"Death rate, crude (per 1,000 people)",1962,21.17094365
Indonesia,"Death rate, crude (per 1,000 people)",1962,17.18
IDA only,"Death rate, crude (per 1,000 people)",1962,21.75473226
Isle of Man,"Death rate, crude (per 1,000 people)",1962,17.432
India,"Death rate, crude (per 1,000 people)",1962,19.205
Not classified,"Death rate, crude (per 1,000 people)",1962,
Ireland,"Death rate, crude (per 1,000 people)",1962,11.9
"Iran, Islamic Rep.","Death rate, crude (per 1,000 people)",1962,22.157
Iraq,"Death rate, crude (per 1,000 people)",1962,14.027
Iceland,"Death rate, crude (per 1,000 people)",1962,6.8
Israel,"Death rate, crude (per 1,000 people)",1962,6.0
Italy,"Death rate, crude (per 1,000 people)",1962,10.0
Jamaica,"Death rate, crude (per 1,000 people)",1962,8.824
Jordan,"Death rate, crude (per 1,000 people)",1962,14.282
Japan,"Death rate, crude (per 1,000 people)",1962,7.5
Kazakhstan,"Death rate, crude (per 1,000 people)",1962,12.281
Kenya,"Death rate, crude (per 1,000 people)",1962,17.216
Kyrgyz Republic,"Death rate, crude (per 1,000 people)",1962,15.443
Cambodia,"Death rate, crude (per 1,000 people)",1962,19.883
Kiribati,"Death rate, crude (per 1,000 people)",1962,18.298
St. Kitts and Nevis,"Death rate, crude (per 1,000 people)",1962,14.036
"Korea, Rep.","Death rate, crude (per 1,000 people)",1962,11.854
Kuwait,"Death rate, crude (per 1,000 people)",1962,10.102
Latin America & Caribbean (excluding high income),"Death rate, crude (per 1,000 people)",1962,12.99462757
Lao PDR,"Death rate, crude (per 1,000 people)",1962,21.753
Lebanon,"Death rate, crude (per 1,000 people)",1962,9.321
Liberia,"Death rate, crude (per 1,000 people)",1962,25.712
Libya,"Death rate, crude (per 1,000 people)",1962,22.903
St. Lucia,"Death rate, crude (per 1,000 people)",1962,12.68
Latin America & Caribbean,"Death rate, crude (per 1,000 people)",1962,12.60631404
Least developed countries: UN classification,"Death rate, crude (per 1,000 people)",1962,22.76792533
Low income,"Death rate, crude (per 1,000 people)",1962,23.12230433
Liechtenstein,"Death rate, crude (per 1,000 people)",1962,9.5
Sri Lanka,"Death rate, crude (per 1,000 people)",1962,10.096
Lower middle income,"Death rate, crude (per 1,000 people)",1962,19.05120669
Low & middle income,"Death rate, crude (per 1,000 people)",1962,15.37612708
Lesotho,"Death rate, crude (per 1,000 people)",1962,17.036
Late-demographic dividend,"Death rate, crude (per 1,000 people)",1962,10.32001935
Lithuania,"Death rate, crude (per 1,000 people)",1962,8.7
Luxembourg,"Death rate, crude (per 1,000 people)",1962,12.6
Latvia,"Death rate, crude (per 1,000 people)",1962,10.8
"Macao SAR, China","Death rate, crude (per 1,000 people)",1962,8.177
St. Martin (French part),"Death rate, crude (per 1,000 people)",1962,6.423
Morocco,"Death rate, crude (per 1,000 people)",1962,20.732
Monaco,"Death rate, crude (per 1,000 people)",1962,
Moldova,"Death rate, crude (per 1,000 people)",1962,10.393
Madagascar,"Death rate, crude (per 1,000 people)",1962,20.73
Maldives,"Death rate, crude (per 1,000 people)",1962,26.166
Middle East & North Africa,"Death rate, crude (per 1,000 people)",1962,20.59662338
Mexico,"Death rate, crude (per 1,000 people)",1962,12.323
Marshall Islands,"Death rate, crude (per 1,000 people)",1962,15.089
Middle income,"Death rate, crude (per 1,000 people)",1962,14.83746628
North Macedonia,"Death rate, crude (per 1,000 people)",1962,11.985
Mali,"Death rate, crude (per 1,000 people)",1962,34.804
Malta,"Death rate, crude (per 1,000 people)",1962,8.8
Myanmar,"Death rate, crude (per 1,000 people)",1962,19.695
Middle East & North Africa (excluding high income),"Death rate, crude (per 1,000 people)",1962,21.01365362
Montenegro,"Death rate, crude (per 1,000 people)",1962,9.11
Mongolia,"Death rate, crude (per 1,000 people)",1962,22.927
Northern Mariana Islands,"Death rate, crude (per 1,000 people)",1962,
Mozambique,"Death rate, crude (per 1,000 people)",1962,22.778
Mauritania,"Death rate, crude (per 1,000 people)",1962,18.257
